,service,flag,src_bytes,dst_bytes,count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,label
4369,51,9,5518,471,1,0.0,1.0,0.0,122,0.18,0.04,0.03,4
4370,22,9,250,1155,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4371,46,5,0,0,93,1.0,0.22,0.06,20,0.08,0.05,1.0,0
4372,26,1,0,0,227,0.0,0.05,0.07,12,0.05,0.08,0.0,0
4373,19,9,16115,0,4,0.0,1.0,0.0,45,0.36,0.02,0.0,4
4374,46,5,0,0,96,1.0,0.04,0.06,4,0.02,0.09,1.0,0
4375,11,9,43,75,173,0.0,1.0,0.0,254,1.0,0.01,0.0,4
4376,46,5,0,0,160,0.83,0.01,0.06,17,0.07,0.06,1.0,0
4377,5,5,0,0,92,1.0,0.2,0.07,18,0.07,0.06,1.0,0
4378,51,9,2546,388,1,0.0,1.0,0.0,3,0.01,0.02,0.98,4
4379,11,9,33,88,1,0.0,1.0,0.0,22,0.73,0.07,0.0,4
4380,46,5,0,0,120,1.0,0.03,0.06,18,0.07,0.06,1.0,0
4381,31,5,0,0,96,1.0,0.04,0.06,4,0.02,0.07,1.0,0
4382,51,9,1348,329,2,0.0,0.5,1.0,46,0.67,0.07,0.0,4
4383,51,9,841,325,1,0.0,1.0,0.0,119,0.53,0.17,0.0,4
4384,22,9,221,392,22,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4385,49,5,0,0,201,1.0,0.0,0.06,1,0.0,0.07,1.0,0
4386,19,9,151,0,2,0.0,1.0,0.0,101,0.51,0.03,0.0,4
4387,22,9,280,327,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4388,41,9,1,0,37,0.0,0.11,0.11,4,0.02,0.07,0.0,1
4389,27,5,0,0,24,1.0,0.79,0.08,19,0.07,0.06,1.0,0
4390,46,5,0,0,111,1.0,0.12,0.06,6,0.02,0.07,1.0,0
4391,49,5,0,0,224,1.0,0.06,0.06,13,0.05,0.08,1.0,0
4392,51,9,747,386,1,0.0,1.0,0.0,129,0.49,0.01,0.81,4
4393,20,5,0,0,285,1.0,0.04,0.06,12,0.05,0.07,1.0,0
4394,22,9,415,235,6,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4395,46,5,0,0,24,1.0,0.33,0.12,9,0.04,0.08,1.0,0
4396,19,9,245,0,2,0.0,1.0,0.0,2,0.01,0.48,0.0,4
4397,6,1,0,0,275,0.0,0.07,0.06,18,0.07,0.07,0.0,0
4398,19,9,12,0,1,0.0,1.0,0.0,74,0.47,0.05,0.04,4
4399,22,9,281,406,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4400,13,9,8,0,1,0.0,1.0,0.0,152,1.0,0.0,0.0,1
4401,46,5,0,0,282,1.0,0.06,0.06,20,0.08,0.06,1.0,0
4402,46,5,0,0,213,1.0,0.06,0.07,9,0.04,0.08,1.0,0
4403,11,9,43,127,79,0.0,1.0,0.0,254,1.0,0.01,0.0,4
4404,19,9,832,0,1,0.0,1.0,0.0,11,1.0,0.0,0.0,2
4405,46,5,0,0,111,0.99,0.05,0.07,15,0.06,0.06,1.0,0
4406,51,9,3001,640,1,0.0,1.0,0.0,133,0.52,0.01,0.73,4
4407,22,9,399,9572,6,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4408,57,5,0,0,4,1.0,1.0,0.0,46,0.53,0.02,0.98,0
4409,41,9,516,4,284,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4410,11,9,44,44,3,0.0,1.0,0.0,252,0.99,0.01,0.0,4
4411,22,9,306,1072,6,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4412,65,5,0,0,137,1.0,0.07,0.07,6,0.02,0.06,1.0,0
4413,46,5,0,0,269,1.0,0.03,0.06,25,0.1,0.06,1.0,0
4414,46,5,0,0,206,1.0,0.1,0.05,21,0.08,0.06,1.0,0
4415,57,5,0,0,261,1.0,0.05,0.05,13,0.05,0.05,1.0,0
4416,46,5,0,0,134,1.0,0.03,0.07,17,0.07,0.07,1.0,0
4417,22,9,319,6534,25,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4418,46,9,1,0,134,0.0,0.85,0.03,156,0.61,0.05,0.0,1
4419,46,5,0,0,198,0.99,0.1,0.06,2,0.01,0.06,1.0,0
4420,62,5,0,0,117,1.0,0.1,0.06,12,0.05,0.06,1.0,0
4421,19,5,0,0,254,1.0,0.05,0.06,9,0.04,0.07,1.0,0
4422,25,5,0,0,276,1.0,0.04,0.06,10,0.04,0.08,1.0,0
4423,46,5,0,0,107,1.0,0.19,0.06,19,0.07,0.06,1.0,0
4424,46,9,105,146,1,0.0,1.0,0.0,24,1.0,0.0,0.0,4
4425,22,9,250,4137,28,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4426,22,9,216,1726,21,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4427,11,9,44,44,205,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4428,22,9,235,4097,2,0.5,1.0,0.0,255,1.0,0.0,0.01,4
4429,44,5,0,0,108,1.0,0.07,0.07,8,0.03,0.07,1.0,0
4430,51,9,810,333,2,0.0,0.5,1.0,47,0.67,0.12,0.0,4
4431,22,9,237,1582,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4432,22,9,331,6827,18,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4433,46,5,0,0,82,1.0,0.01,0.07,20,0.08,0.07,1.0,0
4434,34,5,0,0,278,1.0,0.06,0.05,6,0.02,0.07,1.0,0
4435,22,9,236,540,11,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4436,28,5,0,0,77,1.0,0.21,0.05,16,0.06,0.05,1.0,0
4437,14,9,30,0,2,0.0,1.0,0.0,194,1.0,0.0,0.0,4
4438,14,9,1032,0,511,0.0,1.0,0.0,50,0.2,0.17,0.0,0
4439,46,9,1,0,7,0.0,0.29,0.43,2,0.01,0.76,0.03,1
4440,46,5,0,0,126,1.0,0.16,0.06,20,0.08,0.06,1.0,0
4441,38,5,0,0,149,1.0,0.13,0.05,19,0.07,0.05,1.0,0
4442,11,9,45,129,74,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4443,41,9,147,105,1,0.0,1.0,0.0,1,0.0,0.66,0.0,4
4444,22,9,244,1088,24,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4445,22,1,0,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4446,14,9,1032,0,511,0.0,1.0,0.0,240,0.94,0.02,0.0,0
4447,19,5,0,0,203,1.0,0.09,0.06,18,0.07,0.07,1.0,0
4448,46,4,0,0,1,0.0,1.0,0.0,1,0.01,0.51,0.0,1
4449,22,9,283,835,20,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4450,7,1,0,0,195,0.0,0.01,0.07,2,0.01,0.08,0.0,0
4451,35,5,0,0,105,1.0,0.13,0.06,14,0.05,0.05,1.0,0
4452,46,1,0,0,193,0.0,0.07,0.06,14,0.05,0.07,0.0,0
4453,22,9,165,16129,4,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4454,11,9,88,0,1,0.0,1.0,0.0,4,1.0,0.0,0.0,4
4455,22,1,0,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4456,22,9,260,737,6,0.0,1.0,0.0,212,1.0,0.0,0.0,4
4457,46,9,105,147,1,0.0,1.0,0.0,177,0.99,0.01,0.0,4
4458,46,5,0,0,149,1.0,0.05,0.07,20,0.08,0.07,1.0,0
4459,46,5,0,0,261,1.0,0.07,0.06,7,0.03,0.06,1.0,0
4460,46,5,0,0,105,1.0,0.07,0.06,8,0.03,0.08,1.0,0
4461,22,9,251,173,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4462,46,9,28,0,192,0.52,0.48,0.04,92,0.36,0.64,0.09,0
4463,22,9,307,760,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4464,46,5,0,0,279,1.0,0.07,0.06,20,0.08,0.07,1.0,0
4465,11,9,43,69,118,0.0,1.0,0.0,224,0.88,0.01,0.0,4
4466,11,9,43,43,70,0.0,1.0,0.0,254,1.0,0.01,0.0,4
4467,22,1,0,0,1,0.0,1.0,0.0,93,0.68,0.02,0.0,4
4468,22,9,335,1721,9,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4469,46,5,0,0,283,1.0,0.06,0.06,10,0.04,0.08,1.0,0
4470,57,5,0,0,3,1.0,0.67,0.67,22,0.09,0.08,1.0,0
4471,61,9,182,0,2,0.0,0.5,1.0,6,0.02,0.01,0.0,4
4472,26,5,0,0,294,1.0,0.01,0.05,2,0.01,0.05,1.0,0
4473,22,9,182,411,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4474,51,9,758,328,1,0.0,1.0,0.0,190,0.63,0.09,0.0,4
4475,46,1,0,0,1,0.0,1.0,0.0,1,0.0,0.27,0.0,1
4476,22,5,0,0,258,1.0,0.03,0.06,7,0.03,0.06,1.0,0
4477,11,9,42,42,7,0.0,1.0,0.0,247,0.97,0.01,0.0,4
4478,22,9,243,5907,13,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4479,22,9,273,985,9,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4480,51,9,1828,376,1,0.0,1.0,0.0,163,0.64,0.02,0.0,4
4481,22,9,189,277,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4482,22,5,0,0,260,1.0,0.07,0.07,17,0.07,0.07,1.0,0
4483,46,5,0,0,227,1.0,0.01,0.07,3,0.01,0.06,1.0,0
4484,22,9,215,1364,8,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4485,11,9,45,78,144,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4486,19,9,491,0,2,0.0,1.0,0.0,22,0.18,0.04,0.0,4
4487,11,9,46,135,67,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4488,13,9,8,0,1,0.0,1.0,0.0,55,1.0,0.0,0.0,1
4489,41,9,146,105,1,0.0,1.0,0.0,2,0.01,0.57,0.0,4
4490,19,9,567,0,1,0.0,1.0,0.0,75,0.4,0.04,0.0,4
4491,22,9,214,1099,33,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4492,40,9,48,48,1,0.0,1.0,0.0,20,0.09,0.01,0.0,4
4493,13,9,18,0,1,0.0,1.0,0.0,130,1.0,0.0,0.0,1
4494,19,9,88382,0,19,0.0,1.0,0.0,25,0.1,0.02,0.0,4
4495,25,5,0,0,283,1.0,0.04,0.06,2,0.01,0.07,1.0,0
4496,46,5,0,0,251,1.0,0.03,0.06,10,0.04,0.07,1.0,0
4497,19,9,383,0,2,0.0,1.0,0.0,26,0.17,0.03,0.0,4
4498,51,9,2602,330,1,0.0,1.0,0.0,149,0.69,0.08,0.03,4
4499,15,5,0,0,135,1.0,0.15,0.05,20,0.08,0.06,1.0,0
4500,17,2,0,0,258,0.0,0.03,0.07,7,0.03,0.07,0.0,0
4501,51,9,1447,334,1,0.0,1.0,0.0,92,0.69,0.04,0.0,4
4502,2,5,0,0,225,1.0,0.02,0.06,17,0.07,0.08,1.0,0
4503,14,9,520,0,461,0.0,1.0,0.0,20,1.0,0.0,0.0,0
4504,41,1,0,0,511,0.12,0.0,1.0,1,0.0,1.0,0.0,1
4505,57,5,0,0,54,1.0,0.24,0.07,29,0.11,0.06,1.0,0
4506,22,9,205,318,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4507,57,9,104,2328,1,0.0,1.0,0.0,6,0.08,0.2,0.0,4
4508,22,9,331,546,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4509,22,9,287,4009,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4510,13,9,8,0,1,0.0,1.0,0.0,156,1.0,0.0,0.0,1
4511,22,9,327,3200,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4512,22,9,347,1366,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4513,22,9,246,468,15,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4514,22,9,221,8440,16,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4515,22,9,351,310,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4516,46,5,0,0,277,1.0,0.05,0.04,14,0.05,0.05,1.0,0
4517,22,9,249,2093,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4518,22,9,206,810,22,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4519,13,9,8,0,1,0.0,1.0,0.0,53,1.0,0.0,0.0,1
4520,11,9,46,112,78,0.0,1.0,0.0,237,0.93,0.01,0.0,4
4521,46,5,0,0,167,1.0,0.01,0.08,16,0.06,0.07,1.0,0
4522,41,4,1,0,2,0.0,1.0,0.0,2,0.01,0.73,0.0,1
4523,22,9,236,2731,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4524,46,5,0,0,123,1.0,0.02,0.07,7,0.03,0.06,1.0,0
4525,57,9,848,25323,1,0.0,1.0,0.0,1,1.0,0.0,0.0,4
4526,18,5,0,0,257,1.0,0.02,0.06,6,0.02,0.07,1.0,0
4527,46,1,0,0,511,0.07,0.0,1.0,1,0.0,1.0,0.1,1
4528,22,1,0,0,1,0.0,1.0,0.0,251,1.0,0.0,0.0,4
4529,11,9,46,78,53,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4530,22,9,293,4937,18,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4531,51,9,1413,368,1,0.0,1.0,0.0,158,0.95,0.1,0.0,4
4532,59,4,0,0,1,0.0,1.0,0.0,1,0.01,0.45,0.07,1
4533,13,9,8,0,1,0.0,1.0,0.0,148,1.0,0.0,0.0,1
4534,22,9,260,9541,1,0.0,1.0,0.0,255,1.0,0.0,0.03,4
4535,57,2,5281,14895,1,0.0,1.0,0.0,20,0.27,0.08,0.01,4
4536,22,9,213,3276,14,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4537,46,5,0,0,228,1.0,0.06,0.05,14,0.16,0.11,0.84,0
4538,51,9,11798,1568,1,0.0,1.0,0.0,7,0.03,0.07,0.96,4
4539,22,5,0,0,192,1.0,0.01,0.07,2,0.01,0.08,1.0,0
4540,22,4,54540,8314,5,0.0,1.0,0.0,213,1.0,0.0,0.0,0
4541,13,9,8,0,1,0.0,1.0,0.0,129,1.0,0.0,0.0,1
4542,46,1,0,0,2,0.0,0.5,1.0,1,0.0,0.15,0.46,1
4543,14,9,1032,0,511,0.0,1.0,0.0,202,0.79,0.02,0.0,0
4544,22,9,232,2698,2,0.0,1.0,0.0,55,1.0,0.0,0.0,4
4545,23,1,0,0,132,0.0,0.15,0.07,20,0.08,0.07,0.0,0
4546,38,5,0,0,48,1.0,0.15,0.12,7,0.03,0.09,1.0,0
4547,51,9,0,89,1,0.0,1.0,0.0,100,0.17,1.0,0.0,1
4548,22,6,170,11680,4,0.25,1.0,0.0,255,1.0,0.0,0.07,4
4549,22,9,198,2004,30,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4550,46,1,0,0,2,0.0,0.5,1.0,1,0.0,0.91,0.0,1
4551,46,5,0,0,180,1.0,0.02,0.06,17,0.07,0.06,1.0,0
4552,15,1,0,0,131,0.0,0.03,0.07,4,0.02,0.06,0.0,0
4553,57,9,125,3138,1,0.0,1.0,0.0,14,0.1,0.1,0.0,4
4554,22,1,0,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4555,22,9,305,314,14,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4556,22,9,296,2445,5,0.2,1.0,0.0,255,1.0,0.0,0.0,4
4557,11,9,30,0,1,0.0,1.0,0.0,2,0.11,0.26,0.0,4
4558,11,9,32,102,6,0.0,1.0,0.0,150,0.94,0.02,0.0,4
4559,19,9,192,0,2,0.0,1.0,0.0,87,0.34,0.02,0.0,4
4560,46,5,0,0,279,1.0,0.05,0.06,8,0.03,0.09,1.0,0
4561,46,9,105,147,2,0.0,1.0,0.0,47,1.0,0.0,0.0,4
4562,46,4,0,0,2,0.0,1.0,0.0,2,0.01,0.35,0.0,1
4563,23,5,0,0,118,1.0,0.01,0.07,1,0.0,0.07,1.0,0
4564,6,1,0,0,243,0.0,0.06,0.07,14,0.05,0.07,0.0,0
4565,22,9,201,978,9,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4566,46,5,0,0,254,1.0,0.01,0.06,17,0.07,0.05,1.0,0
4567,22,9,162,19994,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4568,46,5,0,0,128,1.0,0.11,0.05,14,0.05,0.07,1.0,0
4569,14,9,1032,0,511,0.0,1.0,0.0,49,0.19,0.17,0.0,0
4570,46,5,0,0,120,1.0,0.1,0.06,16,0.06,0.07,1.0,0
4571,46,5,0,0,229,1.0,0.07,0.07,29,0.11,0.07,1.0,0
4572,19,9,748,0,1,0.0,1.0,0.0,23,0.19,0.02,0.0,4
4573,55,1,0,0,271,0.0,0.07,0.06,18,0.07,0.07,0.0,0
4574,56,5,0,0,251,1.0,0.08,0.05,20,0.08,0.05,1.0,0
4575,22,9,216,260,34,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4576,22,9,175,488,13,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4577,19,5,0,0,219,1.0,0.0,0.07,1,0.0,0.08,1.0,0
4578,19,9,1339,0,2,0.0,1.0,0.0,34,0.17,0.06,0.0,4
4579,46,5,0,0,66,1.0,0.08,0.09,24,0.09,0.05,1.0,0
4580,22,9,230,9532,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4581,22,5,0,0,290,1.0,0.06,0.06,16,0.06,0.08,1.0,0
4582,22,9,216,420,20,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4583,20,5,0,0,130,1.0,0.14,0.05,12,0.05,0.06,1.0,0
4584,11,9,44,111,199,0.0,0.99,0.01,255,1.0,0.0,0.0,4
4585,25,5,0,0,231,1.0,0.06,0.05,14,0.05,0.05,1.0,0
4586,13,9,8,0,1,0.0,1.0,0.0,44,1.0,0.0,0.0,1
4587,22,9,210,307,11,0.09,1.0,0.0,255,1.0,0.0,0.09,4
4588,22,9,213,24572,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4589,13,9,8,0,1,0.0,1.0,0.0,47,1.0,0.0,0.0,1
4590,46,5,0,0,289,1.0,0.06,0.06,5,0.02,0.07,1.0,0
4591,46,9,105,146,5,0.0,0.2,0.4,126,0.94,0.02,0.0,4
4592,19,9,10389,0,2,0.0,1.0,0.0,54,0.34,0.04,0.0,4
4593,51,9,3446,328,1,0.0,1.0,0.0,149,0.58,0.03,0.0,4
4594,22,9,336,685,16,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4595,11,9,42,42,10,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4596,46,5,0,0,94,1.0,0.01,0.06,18,0.07,0.07,1.0,0
4597,22,9,314,657,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4598,19,9,740,0,2,0.0,1.0,0.0,62,0.1,0.05,0.0,4
4599,18,9,341,1072,1,0.0,1.0,0.0,1,1.0,0.0,0.0,4
4600,22,9,234,11334,8,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4601,57,2,110,9225,1,0.0,1.0,0.0,1,0.01,0.08,0.01,4
4602,10,5,0,0,249,1.0,0.03,0.05,7,0.03,0.05,1.0,0
4603,3,5,0,0,230,1.0,0.0,0.07,1,0.0,0.08,1.0,0
4604,46,1,0,0,1,0.0,1.0,0.0,1,0.0,0.74,0.0,1
4605,46,5,0,0,255,1.0,0.06,0.07,15,0.06,0.08,1.0,0
4606,22,9,260,1596,2,0.0,1.0,0.0,240,1.0,0.0,0.0,4
4607,22,9,323,6186,9,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4608,22,9,217,1884,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4609,22,9,249,1425,11,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4610,51,9,632,329,1,0.0,1.0,0.0,104,0.94,0.03,0.0,4
4611,22,9,301,12471,18,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4612,11,9,45,45,126,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4613,22,9,327,3276,4,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4614,2,5,0,0,266,1.0,0.06,0.06,5,0.02,0.08,1.0,0
4615,22,9,214,5985,13,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4616,46,1,0,0,511,0.08,0.0,1.0,1,0.0,1.0,0.1,1
4617,22,9,301,127,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4618,34,5,0,0,94,1.0,0.18,0.06,12,0.05,0.07,1.0,0
4619,22,9,309,2728,5,0.0,1.0,0.0,230,1.0,0.0,0.0,4
4620,46,4,1,0,2,0.0,1.0,0.0,2,0.01,0.5,0.0,1
4621,22,9,321,1229,22,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4622,22,9,318,357,18,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4623,22,9,312,422,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4624,41,9,516,4,197,0.0,1.0,0.0,197,1.0,0.0,0.0,4
4625,59,5,0,0,233,1.0,0.04,0.05,10,0.04,0.06,1.0,0
4626,51,9,1094,329,1,0.0,1.0,0.0,146,0.49,0.04,0.0,4
4627,41,9,145,105,2,0.0,1.0,0.0,2,0.01,0.59,0.0,4
4628,51,9,1020,333,1,0.0,1.0,0.0,151,0.53,0.07,0.0,4
4629,51,9,840,332,1,0.0,1.0,0.0,64,0.53,0.04,0.01,4
4630,22,9,193,2833,9,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4631,46,1,0,0,1,0.0,1.0,0.0,1,0.02,1.0,0.0,1
4632,11,9,31,0,1,0.0,1.0,0.0,37,0.15,0.08,0.01,4
4633,22,9,251,1721,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4634,41,9,516,4,497,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4635,22,9,218,839,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4636,41,9,1,0,32,0.0,0.31,0.09,10,0.04,0.06,0.0,1
4637,22,9,345,1846,9,0.0,1.0,0.0,255,1.0,0.0,0.01,4
4638,19,5,0,0,76,1.0,0.21,0.05,36,0.14,0.06,1.0,0
4639,46,5,0,0,189,1.0,0.1,0.06,18,0.07,0.08,1.0,0
4640,22,9,330,318,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4641,5,5,0,0,142,1.0,0.01,0.05,2,0.01,0.05,1.0,0
4642,22,9,201,2280,14,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4643,18,9,329,1054,1,0.0,1.0,0.0,45,0.18,0.03,0.0,4
4644,11,9,43,74,273,0.0,1.0,0.01,246,0.96,0.01,0.0,4
4645,57,9,99,2822,1,0.0,1.0,0.0,2,0.33,0.67,0.0,4
4646,46,5,0,0,111,1.0,0.07,0.06,14,0.05,0.05,1.0,0
4647,61,9,181,0,3,0.0,1.0,0.0,127,0.5,0.01,0.0,4
4648,46,5,0,0,187,1.0,0.1,0.06,3,0.01,0.08,1.0,0
4649,57,9,121,10269,1,0.0,1.0,0.0,2,0.01,0.04,0.01,4
4650,11,9,44,127,111,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4651,46,5,0,0,125,1.0,0.08,0.07,10,0.04,0.08,1.0,0
4652,22,9,320,639,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4653,46,5,0,0,164,1.0,0.01,0.07,19,0.07,0.08,1.0,0
4654,22,9,236,267,11,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4655,18,9,1268,2451,1,0.0,1.0,0.0,82,0.32,0.02,0.0,2
4656,22,9,231,7648,9,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4657,41,9,516,4,261,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4658,11,9,42,42,1,0.0,1.0,0.0,241,0.95,0.01,0.0,4
4659,2,1,0,0,113,0.0,0.07,0.06,8,0.03,0.07,0.0,0
4660,18,9,937,2720,1,0.0,1.0,0.0,22,0.15,0.03,0.0,4
4661,62,5,0,0,126,1.0,0.02,0.06,7,0.03,0.06,1.0,0
4662,46,5,0,0,48,1.0,0.27,0.12,14,0.05,0.09,1.0,0
4663,41,9,167,0,1,0.0,1.0,0.0,1,0.01,0.05,0.03,4
4664,14,9,1480,0,4,0.0,1.0,0.0,4,0.05,0.05,0.0,0
4665,46,1,0,0,290,0.0,0.07,0.06,19,0.07,0.07,0.0,0
4666,22,9,195,622,4,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4667,56,5,0,0,269,1.0,0.04,0.07,9,0.04,0.08,1.0,0
4668,13,9,18,0,1,0.0,1.0,0.0,80,1.0,0.0,0.0,1
4669,36,5,0,0,283,1.0,0.07,0.05,2,0.01,0.08,1.0,0
4670,53,1,0,0,230,0.0,0.03,0.07,8,0.03,0.08,0.0,0
4671,19,9,748,0,1,0.0,1.0,0.0,79,0.37,0.02,0.0,4
4672,11,9,44,69,261,0.0,1.0,0.0,236,0.93,0.01,0.0,4
4673,41,9,516,4,440,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4674,46,5,0,0,132,1.0,0.06,0.06,15,0.06,0.07,1.0,0
4675,22,9,198,3487,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4676,41,9,146,0,4,0.0,0.25,0.75,2,0.01,0.6,0.0,4
4677,57,9,798,276683,1,0.0,1.0,0.0,37,0.15,0.06,0.57,4
4678,46,9,1,0,16,0.0,0.25,0.12,49,0.19,0.21,0.0,1
4679,13,9,8,0,1,0.0,1.0,0.0,150,1.0,0.0,0.0,1
4680,11,9,17,17,3,0.0,1.0,0.0,220,0.86,0.01,0.0,4
4681,22,9,54540,8314,6,0.0,1.0,0.0,255,1.0,0.0,0.0,0
4682,46,1,0,0,215,0.0,0.05,0.07,10,0.04,0.07,0.0,0
4683,13,9,8,0,1,0.0,1.0,0.0,153,1.0,0.0,0.0,1
4684,11,9,45,132,68,0.0,1.0,0.0,239,0.94,0.01,0.0,4
4685,22,9,208,2324,39,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4686,41,9,1,0,19,0.0,0.05,0.53,1,0.0,0.29,0.0,1
4687,13,9,8,0,1,0.0,1.0,0.0,138,1.0,0.0,0.0,1
4688,41,9,516,4,305,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4689,28,5,0,0,115,1.0,0.12,0.06,14,0.05,0.07,1.0,0
4690,51,9,11200,328,1,0.0,1.0,0.0,86,0.87,0.13,0.0,4
4691,13,9,8,0,1,0.0,1.0,0.0,6,1.0,0.0,0.0,1
4692,22,9,283,1366,25,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4693,41,9,147,105,2,0.0,1.0,0.0,3,0.01,0.65,0.0,4
4694,57,5,0,0,54,1.0,0.19,0.07,50,0.2,0.03,1.0,0
4695,22,9,326,15525,3,0.0,1.0,0.0,193,1.0,0.0,0.0,4
4696,17,5,0,0,236,1.0,0.08,0.06,20,0.08,0.06,1.0,0
4697,31,5,0,0,7,1.0,0.29,0.43,17,0.07,0.07,1.0,0
4698,22,9,465,9067,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4699,8,5,0,0,147,1.0,0.11,0.07,16,0.06,0.07,1.0,0
4700,11,9,44,128,94,0.0,1.0,0.0,253,0.99,0.01,0.0,4
4701,51,9,2083,329,1,0.0,1.0,0.0,180,0.45,0.08,0.0,4
4702,22,9,208,281,15,0.0,1.0,0.0,255,1.0,0.0,0.0,4
4703,11,9,45,45,110,0.0,1.0,0.0,201,0.79,0.01,0.0,4
4704,22,9,269,958,14,0.0,1.0,0.0,255,1.0,0.0,0.0,4
