L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label
34468,80,6,7,458,2163,5,5,27,144,1
58596,80,6,7,578,696,5,4,27,134,1
34864,80,6,7,458,2163,5,5,27,157,1
34110,53,17,5,130,146,2,2,0,3,1
47824,80,6,7,514,2239,5,6,27,5,1
47826,80,6,7,546,2286,6,6,27,1678,1
49984,9197,6,7,344,2022,5,6,27,26,0
58230,80,6,7,458,2163,5,5,27,3410,1
41140,80,6,7,4477,16885,20,16,31,13313,0
35734,80,6,7.178,596,12867,6,13,27,1328,1
34882,80,6,7,517,696,5,4,27,132,1
49326,80,6,7,559,3812,5,7,27,53,1
34326,80,6,7,480,696,5,4,27,154,1
42400,80,6,7,572,12815,6,12,27,1406,1
58502,80,6,7,498,2163,6,5,27,223,1
35108,80,6,7.178,564,12815,6,12,27,1632,1
56922,80,6,7,458,2163,5,5,27,218,1
39967,15600,17,0,63,0,1,0,0,0,0
49388,80,6,7,503,3760,5,6,27,118,1
49666,80,6,7,216,112,4,2,19,1105,1
50930,9197,6,7,488,6921,5,9,27,17,0
49012,80,6,7,489,3760,5,6,27,64,1
50543,49152,6,7,403,1203,5,5,27,6,0
48832,80,6,7,570,2286,6,6,27,998,1
49672,80,6,7,526,2816,6,6,27,952,1
47020,80,6,7,630,2239,5,6,27,11,1
56424,80,6,7,458,2163,5,5,27,270,1
41626,80,6,7.178,506,12867,5,13,27,1454,1
57966,80,6,7,486,696,5,4,27,172,1
41754,80,6,7,607,12815,6,12,27,1326,1
47850,80,6,7,508,2239,5,6,27,12,1
58872,80,6,7,496,696,5,4,27,216,1
50090,9197,6,7,381,3770,5,7,27,10,0
49610,80,6,7,212,2174,5,4,29,323,1
58710,80,6,7,458,2163,5,5,27,235,1
42306,80,6,7,575,12815,6,12,27,1430,1
47066,80,6,7,556,2239,5,6,27,11,1
36072,80,6,7,553,2478,6,6,27,1705,1
41732,80,6,7.178,571,12815,6,12,27,1362,1
36034,80,6,7,498,2473,5,6,27,1670,1
56828,80,6,7,518,696,5,4,27,209,1
41842,80,6,7,865,12815,6,12,27,1624,1
52128,9197,6,7,551,17184,8,15,27,20,0
3955,1900,17,153.12,7073,0,19,0,0,311,0
52125,9197,6,7,344,855,5,5,27,10,0
32776,52654,17,12,350,0,1,0,0,0,0
0,0,2,82,128,0,4,0,0,0,0
53397,53,17,5,130,146,2,2,0,2,1
50000,80,6,7,216,2239,4,6,27,120,1
50020,80,6,7,841,2239,5,6,27,281,1
49299,53,17,5,70,637,1,1,0,152,0
50340,9197,6,7,381,3770,5,7,27,12,0
36855,53,17,5,56,1125,1,1,0,168,0
41590,80,6,7.178,664,12815,6,12,27,1478,1
48984,80,6,7,471,3812,5,7,27,98,1
49308,80,6,7,598,3812,5,7,27,42,1
42254,80,6,7,665,12815,6,12,27,1500,1
46982,80,6,7,512,2239,5,6,27,19,1
48950,80,6,7,764,3760,5,6,27,94,1
34780,80,6,7,458,2163,5,5,27,164,1
10251,53,17,5,75,159,1,1,0,11,0
37734,53,17,5,73,134,1,1,0,174,0
63685,53,17,5,60,1673,1,2,0,13,0
42472,80,6,7,551,12815,6,12,27,1358,1
48070,53,17,5,140,480,2,2,0,126,1
34258,80,6,7,476,696,5,4,27,225,1
54417,53,17,5,100,100,2,2,0,3,1
49348,80,6,7,521,3812,5,7,27,87,1
57468,80,6,7,458,2163,5,5,27,316,1
38799,15600,17,0,63,0,1,0,0,0,0
58344,80,6,7,706,696,5,4,27,150,1
58068,80,6,7,526,2816,6,6,27,1377,1
57408,80,6,7,458,2163,5,5,27,266,1
56788,80,6,7,300,132,6,3,19,3493,1
47846,80,6,7,583,2239,5,6,27,11,1
56878,80,6,7,458,2163,5,5,27,152,1
57794,80,6,7,458,2163,5,5,27,240,1
47658,80,6,7,578,2239,6,6,27,24,1
49074,80,6,7,549,3760,5,6,27,64,1
35220,80,6,7.178,844,12815,6,12,27,1609,1
50034,9197,6,7,506,22998,7,20,27,36,0
42118,80,6,7,565,12815,6,12,27,1531,1
57844,80,6,7,458,2163,5,5,27,190,1
56870,80,6,7,458,2163,5,5,27,154,1
47858,80,6,7,549,2239,5,6,27,29,1
47786,80,6,7,607,2239,6,6,27,11,1
58157,15600,17,0,63,0,1,0,0,0,0
34780,80,6,7,458,2163,5,5,27,164,1
38606,80,6,7.178,583,12867,5,13,27,1564,1
57543,53,17,5.178,60,509,1,1,0,586,0
46838,80,6,7,607,2525,6,6,27,149,1
53382,1900,17,153.12,459,0,3,0,0,612,0
58058,80,6,7,694,2413,6,6,27,1387,1
49184,80,6,7,492,3760,5,6,27,111,1
47890,80,6,7,526,2816,6,6,27,994,1
34544,80,6,7,458,2163,5,5,27,159,1
47800,80,6,7,104,52,2,1,17,326,1
58706,80,6,7,458,2163,5,5,27,226,1
35027,53,17,5,136,168,2,2,0,3,1
51328,9197,6,7,1104,30362,10,26,27,40,0
56407,15600,17,0,63,0,1,0,0,0,0
56816,80,6,7,458,2163,5,5,27,212,1
35476,80,6,7.178,553,12815,6,12,27,1652,1
41730,80,6,7,562,12815,6,12,27,1620,1
36944,15600,17,0,63,0,1,0,0,0,0
36018,80,6,7.178,600,12815,6,12,27,1511,1
49010,80,6,7,573,2286,6,6,27,968,1
58792,80,6,7,524,696,5,4,27,171,1
56872,80,6,7,511,696,5,4,27,128,1
50252,9197,6,7,488,6921,5,9,27,29,0
34334,80,6,7,572,696,5,4,27,141,1
40478,80,6,7.178,460,12815,5,12,27,1003,1
36194,80,6,7.178,537,12815,5,12,27,1381,1
33626,53,17,5,100,100,2,2,0,2,1
46980,80,6,7,533,2239,5,6,27,21,1
50333,9197,6,7,344,855,5,5,27,13,0
48712,80,6,7,599,2816,6,6,27,5959,1
47708,80,6,7,527,2239,5,6,27,14,1
41780,80,6,7,620,12815,6,12,27,1299,1
58650,80,6,7,458,2163,5,5,27,172,1
56664,80,6,7,458,2163,5,5,27,185,1
36172,80,6,7.178,616,12815,7,12,27,1232,1
34668,80,6,7,458,2163,5,5,27,130,1
49166,80,6,7,480,3812,5,7,27,80,1
39847,15600,17,0,63,0,1,0,0,0,0
34804,80,6,7,458,2163,5,5,27,177,1
49310,80,6,7,700,3760,7,6,27,50,1
58040,80,6,7,458,2163,5,5,27,340,1
49188,80,6,7,497,3812,5,7,27,105,1
39347,15600,17,0,63,0,1,0,0,0,0
49744,80,6,7,555,2525,5,6,27,322,1
50367,9197,6,7,488,6921,5,9,27,16,0
34562,80,6,7,492,696,5,4,27,140,1
43816,59562,17,12,440,0,1,0,0,0,0
56854,80,6,7,458,2163,5,5,27,162,1
57798,80,6,7,458,2163,5,5,27,242,1
49286,80,6,7,486,3812,5,7,27,49,1
57638,80,6,7,562,696,5,4,27,169,1
41150,80,6,7,677,1087,5,4,27,5012,0
55513,1900,17,153.12,5668,0,36,0,0,15038,0
48986,80,6,7,532,3812,6,7,27,92,1
57772,80,6,7,458,2163,5,5,27,241,1
61155,53,17,5,94,110,1,1,0,12,0
52558,80,6,7,477,164,5,3,27,1604,1
60712,1900,17,153.12,5338,0,34,0,0,14827,0
47804,80,6,7,531,2239,5,6,27,13,1
58412,80,6,7,833,696,5,4,27,133,1
57726,80,6,7,570,696,5,4,27,185,1
42668,80,6,7,554,12815,6,12,27,1303,1
47894,80,6,7,529,2286,6,6,27,1664,1
45209,63503,17,12,440,0,1,0,0,0,0
49110,80,6,7,591,3812,5,7,27,59,1
48372,80,6,7,589,2286,6,6,27,1000,1
51843,53,17,5,62,272,1,1,0,12,0
57036,80,6,7,180,132,4,3,19,44,1
58680,80,6,7,497,696,5,4,27,138,1
47128,80,6,7,514,2239,5,6,27,14,1
5931,53,17,5,84,150,1,1,0,355,0
41121,80,6,7,2795,7106,19,14,27,6926,0
47802,80,6,7,104,52,2,1,17,331,1
41702,80,6,7.178,544,12815,6,12,27,1417,1
38630,80,6,7.178,596,12815,6,12,27,1635,1
41951,53,17,5,72,193,1,1,0,12,0
80,36114,6,7,104,104,2,2,17,8510,0
52388,53,17,5,130,146,2,2,0,3,1
41790,80,6,7,568,12815,6,12,27,1281,1
35986,80,6,7.178,572,12815,6,12,27,1534,1
34312,80,6,7,458,2163,5,5,27,167,1
37721,15600,17,0,63,0,1,0,0,0,0
35862,80,6,7.178,538,12867,6,13,27,1299,1
45210,53,17,5,236,349,2,2,0,28,0
58632,80,6,7,458,2163,5,5,27,185,1
38698,80,6,7.178,533,12815,5,12,27,1688,1
34254,80,6,7,545,527,5,4,27,105,1
36096,80,6,7.178,575,12815,6,12,27,1294,1
42170,80,6,7,602,12815,6,12,27,1500,1
45704,53,17,5,78,149,1,1,0,170,0
56538,80,6,7,831,696,5,4,27,213,1
35436,80,6,7.178,544,12815,6,12,27,1646,1
36178,80,6,7.178,575,12815,6,12,27,1392,1
58686,80,6,7,458,2163,5,5,27,198,1
59048,15600,17,0,63,0,1,0,0,0,0
50019,41952,6,7,795,4374,10,12,27,745,0
48984,80,6,7,471,3812,5,7,27,98,1
49036,80,6,7,579,3812,5,7,27,74,1
44455,51935,17,12,440,0,1,0,0,0,0
53673,53,17,5,51,51,1,1,0,0,1
34582,53691,17,12,350,0,1,0,0,0,0
48872,80,6,7,627,2286,6,6,27,1595,1
36248,80,6,7.178,216,112,4,2,19,860,1
42392,80,6,7,565,12815,6,12,27,1406,1
47034,80,6,7,538,2239,5,6,27,15,1
56890,80,6,7,458,2163,5,5,27,170,1
58034,80,6,7,517,696,5,4,27,267,1
57712,80,6,7,458,2163,5,5,27,202,1
35355,53,17,5,130,146,2,2,0,2,1
57032,80,6,7,180,132,4,3,19,160,1
57858,80,6,7,459,696,5,4,27,170,1
39439,56304,17,12,353,0,1,0,0,0,0
47624,80,6,7,913,2239,5,6,27,22,1
56967,1900,17,153.12,990,0,6,0,0,14993,0
41680,80,6,7.178,623,12815,7,12,27,1415,1
50856,53,17,5,100,100,2,2,0,2,1
49160,80,6,7,535,3812,6,7,27,86,1
58698,80,6,7,458,2163,5,5,27,180,1
31733,53,17,5,72,791,1,1,0,230,0
48768,80,6,7,501,2480,5,6,27,1704,1
47630,80,6,7,884,2239,5,6,27,21,1
37290,49925,17,12,353,0,1,0,0,0,0
50020,80,6,7,841,2239,5,6,27,281,1
34110,53,17,5,130,146,2,2,0,3,1
38524,80,6,7.178,936,12815,6,12,27,1666,1
58750,80,6,7,532,696,5,4,27,970,1
34684,80,6,7,364,312,7,6,17,43405,1
50565,9197,6,7,344,608,5,5,27,10,0
56782,80,6,7,535,696,5,4,27,147,1
58832,80,6,7,507,696,5,4,27,172,1
27805,53,17,5,63,1006,1,1,0,11,0
46302,15600,17,0,63,0,1,0,0,0,0
56530,80,6,7,848,696,5,4,27,207,1
49518,80,6,7,576,3812,6,7,27,42,1
47060,80,6,7,542,2239,5,6,27,4,1
47860,80,6,7,535,2239,5,6,27,4,1
58466,80,6,7,458,2163,5,5,27,205,1
47094,80,6,7,614,2239,6,6,27,11,1
47426,55342,17,12,353,0,1,0,0,0,0
49920,80,6,7,842,2187,5,5,27,140,1
56934,80,6,7,180,132,4,3,19,813,1
41560,80,6,7.178,598,12815,6,12,27,1500,1
58366,80,6,7,458,2163,5,5,27,223,1
49394,80,6,7,517,3760,5,6,27,84,1
49530,80,6,7,216,112,4,2,19,185,1
58032,53,17,5,108,108,2,2,0,2,1
34828,80,6,7,458,2163,5,5,27,227,1
57364,80,6,7,479,2052,5,5,27,1720,1
49588,80,6,7,534,2239,6,6,27,47,1
56848,80,6,7,469,696,5,4,27,158,1
37192,53,17,5,130,146,2,2,0,3,1
48950,80,6,7,764,3760,5,6,27,94,1
47052,80,6,7,563,2239,6,6,27,11,1
46808,80,6,7,482,2239,5,6,27,145,1
58540,53,17,5,130,146,2,2,0,8,1
57808,80,6,7,459,696,5,4,27,149,1
56722,80,6,7,575,696,5,4,27,142,1
49868,80,6,7,668,2179,4,5,27,101,1
58676,80,6,7,490,696,5,4,27,146,1
47126,80,6,7,587,2239,5,6,27,3,1
58464,80,6,7,471,696,5,4,27,157,1
57430,80,6,7,482,696,5,4,27,234,1
34702,80,6,7,532,696,5,4,27,115,1
56710,80,6,7,554,696,5,4,27,252,1
51572,53,17,5,130,146,2,2,0,2,1
47544,80,6,7,555,2525,5,6,27,71,1
80,42246,6,7,12815,628,12,6,27,1158,0
34636,80,6,7,458,2163,5,5,27,157,1
34302,1900,17,153.12,459,0,3,0,0,612,0
41946,80,6,7,740,12815,6,12,27,1631,1
47840,80,6,7,562,2239,5,6,27,11,1
38648,80,6,7.178,572,12815,6,12,27,1662,1
7495,53,17,5,68,1532,1,2,0,12,0
56798,80,6,7,458,2163,5,5,27,204,1
48484,80,6,7,588,2816,6,6,27,972,1
58380,80,6,7,760,696,5,4,27,118,1
57822,80,6,7,458,2163,5,5,27,216,1
41602,80,6,7,561,12867,5,13,27,1533,1
9434,53,17,5,91,422,1,1,0,317,0
50316,5357,6,7,1206,2582,6,5,27,3,0
35516,80,6,7.178,641,12815,6,12,27,1617,1
33694,53,17,5,100,100,2,2,0,2,1
48882,80,6,7,549,3812,6,7,27,1525,1
56476,80,6,7,458,2163,5,5,27,215,1
36493,15600,17,0,63,0,1,0,0,0,0
49214,80,6,7,581,3812,5,7,27,51,1
46936,80,6,7,706,2239,5,6,27,4,1
47122,80,6,7,566,2239,5,6,27,4,1
58484,80,6,7,559,696,5,4,27,137,1
56858,80,6,7,458,2163,5,5,27,178,1
35340,80,6,7.178,988,12815,7,12,27,3510,1
49269,15600,17,0,63,0,1,0,0,0,0
36210,80,6,7.178,603,12815,6,12,27,1368,1
56960,80,6,7,500,696,5,4,27,150,1
48106,53,17,5.22,72,136,1,1,0,17,0
56452,80,6,7,458,2163,5,5,27,221,1
35202,80,6,7.178,809,12815,5,12,27,1556,1
58726,80,6,7,458,2163,5,5,27,227,1
38494,80,6,7.178,833,12815,6,12,27,1651,1
35814,80,6,7.178,579,12815,6,12,27,1319,1
32888,53,17,5,69,790,1,1,0,13,0
48974,80,6,7,679,3812,5,7,27,69,1
42604,52654,17,12,344,0,1,0,0,0,0
50055,9197,6,7,304,3913,4,7,27,9,0
48982,80,6,7,483,3760,5,6,27,86,1
41536,80,6,7.178,556,12815,6,12,27,1558,1
47662,80,6,7,610,2239,5,6,27,27,1
36050,80,6,7,501,2480,5,6,27,1675,1
58354,80,6,7,458,2163,5,5,27,175,1
49959,15600,17,0,63,0,1,0,0,0,0
39274,53,17,5,100,100,2,2,0,3,1
49923,9197,6,7,400,3770,5,7,27,14,0
35128,80,6,7,100,52,2,1,18,12,1
58332,80,6,7,694,696,5,4,27,137,1
46900,80,6,7,886,2239,6,6,27,12,1
46902,80,6,7,813,2239,5,6,27,4,1
46982,80,6,7,512,2239,5,6,27,19,1
50933,9197,6,7,454,22815,6,19,27,20,0
50594,53,17,5,68,84,1,1,0,330,0
49106,80,6,7,517,3812,5,7,27,50,1
57876,80,6,7,458,2163,5,5,27,190,1
49410,80,6,7,546,3760,5,6,27,85,1
47702,80,6,7,556,2239,5,6,27,13,1
57608,80,6,7,458,2163,5,5,27,239,1
47523,15600,17,0,63,0,1,0,0,0,0
48074,53,17,5,108,108,2,2,0,3,1
16277,53,17,5.126,70,273,1,1,0,183,0
1954,53,17,5.178,84,248,1,1,0,56,0
35688,80,6,7.178,544,12815,6,12,27,1383,1
47226,53,17,5,69,790,1,1,0,12,0
47790,80,6,7,569,2239,5,6,27,12,1
47150,80,6,7,687,2239,7,6,27,19,1
34830,80,6,7,507,696,5,4,27,208,1
35196,80,6,7.178,780,12815,6,12,27,1620,1
46970,80,6,7,615,2239,5,6,27,4,1
41624,80,6,7.178,551,12815,6,12,27,1418,1
38302,80,6,7.178,489,12815,5,12,27,1747,1
41542,80,6,7.178,594,12815,5,12,27,1546,1
39317,55513,17,12,353,0,1,0,0,0,0
49470,80,6,7,538,3812,5,7,27,49,1
58320,80,6,7,474,2764,5,5,27,696,1
56824,55342,17,12,629,0,2,0,0,30,0
48036,80,6,7,1052,3016,5,6,27,966,1
80,45944,6,7,52,52,1,1,17,1,0
58046,80,6,7,538,696,5,4,27,287,1
58900,53,17,5.126,69,461,1,1,0,4,0
56692,80,6,7,458,2163,5,5,27,291,1
41610,80,6,7,489,12815,5,12,27,1522,1
49234,80,6,7,477,3812,5,7,27,56,1
61850,1900,17,153.12,1932,0,12,0,0,14988,0
45024,80,6,7,529,2286,6,6,27,1670,1
48790,80,6,7,588,2816,6,6,27,2523,1
54779,53,17,5,134,387,2,2,0,3303,1
58874,80,6,7,458,2163,5,5,27,249,1
57414,53,17,5.178,75,156,1,1,0,101,0
38976,53,17,5,100,100,2,2,0,2,1
50272,9197,6,7,381,3770,5,7,27,25,0
35492,80,6,7.178,641,12815,6,12,27,1641,1
60887,53,17,5,108,108,2,2,0,2,1
38574,80,6,7.178,565,12815,6,12,27,1604,1
35280,53,17,5,136,168,2,2,0,15,1
47608,80,6,7,837,2239,6,6,27,5,1
35180,80,6,7.178,788,12815,6,12,27,1605,1
35244,80,6,7.178,865,12815,6,12,27,1554,1
41632,1900,17,153.12,459,0,3,0,0,607,0
49456,80,6,7,486,3760,5,6,27,57,1
49615,53,17,5,108,108,2,2,0,6,1
32773,80,6,7,216,112,4,2,19,6267,0
49952,80,6,7,621,2179,5,5,27,91,1
57602,80,6,7,462,696,5,4,27,125,1
52426,80,6,7,454,3812,5,7,27,1099,1
56446,80,6,7,572,696,5,4,27,232,1
56932,80,6,7,180,132,4,3,19,825,1
38863,64851,17,12,353,0,1,0,0,0,0
58436,80,6,7,725,696,5,4,27,174,1
48052,80,6,7,596,2816,6,6,27,980,1
49236,80,6,7,480,3812,5,7,27,73,1
58346,80,6,7,458,2163,5,5,27,185,1
60856,15600,17,0,63,0,1,0,0,0,0
42885,15600,17,0,63,0,1,0,0,0,0
58456,80,6,7,462,696,5,4,27,144,1
58198,80,6,7,526,2816,6,6,27,997,1
49142,80,6,7,679,3812,5,7,27,91,1
46996,80,6,7,551,2239,5,6,27,20,1
40972,53,17,5,54,129,1,1,0,126,1
46162,80,6,7,112,60,2,1,18,320,1
41748,80,6,7.178,216,112,4,2,19,1399,1
54430,53,17,5,108,108,2,2,0,3,1
59801,53,17,5,84,390,1,1,0,35,0
56898,80,6,7,458,2163,5,5,27,176,1
60772,15600,17,0,63,0,1,0,0,0,0
35636,80,6,7.178,548,12815,6,12,27,1603,1
47612,80,6,7,817,2239,5,6,27,3,1
35922,80,6,7.178,600,12815,6,12,27,1556,1
47024,80,6,7,659,2239,6,6,27,7,1
49615,53,17,5,108,108,2,2,0,6,1
38989,53,17,5,75,91,1,1,0,125,0
46920,80,6,7,913,2239,5,6,27,17,1
27786,53,17,5,56,1125,1,1,0,12,0
51719,9197,6,7,381,3770,5,7,27,19,0
47830,80,6,7,527,2239,5,6,27,16,1
49376,80,6,7,483,3812,5,7,27,98,1
50005,53,17,5,72,363,1,1,0,97,0
59278,53,17,5,55,141,1,1,0,280,0
45698,80,6,7,474,2816,5,6,27,1633,1
48946,80,6,7,781,3812,5,7,27,130,1
0,0,2,82,128,0,4,0,0,31,0
41730,80,6,7,607,12815,6,12,27,1319,1
57764,80,6,7,458,2163,5,5,27,214,1
58262,80,6,7,458,2163,5,5,27,229,1
34932,80,6,7.178,618,12611,5,12,27,1659,1
56702,80,6,7,571,696,5,4,27,243,1
35258,80,6,7.178,816,12815,6,12,27,1501,1
49728,80,6,7,502,2239,5,6,27,391,1
35452,80,6,7.178,553,12815,6,12,27,1627,1
35962,80,6,7.178,551,12815,6,12,27,1550,1
57518,80,6,7,760,696,5,4,27,170,1
33003,15600,17,0,63,0,1,0,0,0,0
41792,80,6,7,575,12815,6,12,27,1284,1
41994,80,6,7,547,12815,6,12,27,1568,1
53208,15600,17,0,63,0,1,0,0,0,0
0,0,2,82,128,0,4,0,0,52,0
43788,15600,17,0,63,0,1,0,0,0,0
15290,53,17,5.178,89,171,1,1,0,11,0
49336,80,6,7,566,3812,6,7,27,134,1
57379,64251,17,12,440,0,1,0,0,0,0
49422,80,6,7,216,112,4,2,19,89,1
34710,80,6,7,459,696,5,4,27,110,1
49178,80,6,7,477,3812,5,7,27,62,1
45802,15600,17,0,63,0,1,0,0,0,0
49556,80,6,7,534,2239,6,6,27,27,1
34778,80,6,7,503,696,5,4,27,123,1
65073,53,17,5,59,130,1,1,0,0,0
35252,80,6,7.178,842,12815,6,12,27,1573,1
55917,53,17,5,130,146,2,2,0,28,1
38618,80,6,7.178,502,12815,5,12,27,1584,1
52783,15600,17,0,63,0,1,0,0,0,0
35780,80,6,7.178,561,12815,6,12,27,1630,1
49898,80,6,7,534,2239,5,6,27,145,1
49244,80,6,7,497,3812,5,7,27,94,1
50325,5357,6,7,1206,2582,6,5,27,2,0
56504,49925,17,12,5564,0,16,0,0,3190,0
48974,80,6,7,679,3812,5,7,27,69,1
34400,80,6,7,458,2163,5,5,27,179,1
38472,80,6,7.178,562,12815,6,12,27,1655,1
49648,80,6,7,553,2408,6,6,27,1022,1
56578,80,6,7,465,696,5,4,27,181,1
34638,80,6,7,507,696,5,4,27,129,1
58676,80,6,7,490,696,5,4,27,146,1
58034,80,6,7,517,696,5,4,27,267,1
52544,80,6,7,454,3760,5,6,27,1564,1
56594,80,6,7,468,696,5,4,27,174,1
57796,80,6,7,535,696,5,4,27,194,1
43464,53,17,5,136,386,2,2,0,4655,1
56410,80,6,7,488,696,5,4,27,194,1
62253,1900,17,153.12,5668,0,36,0,0,15027,0
49050,80,6,7,721,3760,5,6,27,78,1
50899,9197,6,7,459,16158,6,14,27,15,0
49260,80,6,7,518,3812,5,7,27,41,1
38536,80,6,7.178,544,12815,6,12,27,1643,1
34242,80,6,7,784,527,5,4,27,1414,1
35700,80,6,7.178,561,12815,6,12,27,1332,1
49152,80,6,7,514,3812,5,7,27,61,1
57662,80,6,7,489,696,5,4,27,134,1
49452,80,6,7,553,3812,5,7,27,91,1
50895,9197,6,7,344,608,5,5,27,7,0
50776,15600,17,0,63,0,1,0,0,0,0
34528,80,6,7,458,2163,5,5,27,144,1
33596,15600,17,0,63,0,1,0,0,0,0
47544,80,6,7,555,2525,5,6,27,71,1
57484,80,6,7,458,2163,5,5,27,228,1
58430,80,6,7,458,2163,5,5,27,264,1
58748,80,6,7,458,2163,5,5,27,1013,1
46992,80,6,7,572,2239,5,6,27,26,1
47864,80,6,7,556,2239,5,6,27,15,1
49936,80,6,7,784,2187,4,5,27,161,1
56468,80,6,7,458,2163,5,5,27,298,1
47080,80,6,7,566,2239,6,6,27,11,1
20150,53,17,5,98,802,1,1,0,12,0
57942,80,6,7,531,696,5,4,27,231,1
42238,80,6,7,575,12755,5,11,27,1497,1
58020,80,6,7,526,2816,6,6,27,991,1
36537,15600,17,0,63,0,1,0,0,0,0
58450,80,6,7,458,2163,5,5,27,192,1
41588,80,6,7,931,12815,6,12,27,1568,1
41530,15600,17,0,63,0,1,0,0,0,0
63497,53,17,5,72,935,1,1,0,244,0
47850,80,6,7,508,2239,5,6,27,12,1
62509,53,17,5.126,59,87,1,1,0,327,0
50335,9197,6,7,984,30362,7,26,27,35,0
58636,80,6,7,458,2163,5,5,27,170,1
58318,80,6,7,572,696,5,4,27,159,1
58824,80,6,7,493,696,5,4,27,148,1
47838,80,6,7,694,2413,6,6,27,1695,1
39569,123,17,9,76,76,1,1,0,37,1
58580,80,6,7,572,696,5,4,27,137,1
56416,80,6,7,458,2163,5,5,27,214,1
50878,9197,6,7,344,3913,5,7,27,14,0
58480,80,6,7,474,696,5,4,27,154,1
47840,80,6,7,562,2239,5,6,27,11,1
41552,80,6,7.178,490,12815,5,12,27,1496,1
50341,9197,6,7,400,3770,5,7,27,10,0
36299,53,17,5,130,146,2,2,0,2,1
46926,80,6,7,905,2239,5,6,27,18,1
34582,80,6,7,496,696,5,4,27,118,1
36270,80,6,7.178,606,12815,6,12,27,1360,1
47760,80,6,7,474,2816,5,6,27,1671,1
57358,80,6,7,430,696,5,4,27,20,1
56856,80,6,7,483,696,5,4,27,137,1
50002,80,6,7,729,2239,5,6,27,151,1
55197,123,17,9,76,76,1,1,0,65,1
45831,53,17,5,108,108,2,2,0,2,1
56846,80,6,7,458,2163,5,5,27,160,1
46880,80,6,7,798,2239,6,6,27,14,1
36104,80,6,7.178,582,12815,6,12,27,1278,1
56508,80,6,7,458,2163,5,5,27,290,1
57530,80,6,7,772,696,5,4,27,164,1
47844,80,6,7,628,2239,6,6,27,12,1
49700,53,17,5,130,146,2,2,0,5,1
49605,15600,17,0,63,0,1,0,0,0,0
41874,80,6,7,854,12815,6,12,27,1624,1
80,45254,6,7,104,104,2,2,17,7461,0
49786,80,6,7,528,2239,5,6,27,412,1
56530,80,6,7,848,696,5,4,27,207,1
56910,80,6,7,458,2163,5,5,27,206,1
56626,80,6,7,565,696,5,4,27,140,1
50297,5357,6,7,1206,2582,6,5,27,2,0
60629,15600,17,0,63,0,1,0,0,0,0
51900,15600,17,0,63,0,1,0,0,0,0
56576,80,6,7,458,2163,5,5,27,272,1
49290,80,6,7,496,3812,5,7,27,54,1
63318,443,6,91,181,165,2,1,24,166,0
56974,64851,17,12,629,0,2,0,0,58,0
47068,80,6,7,615,2239,6,6,27,4,1
50228,7678,6,7,406,1945,5,6,27,12,0
42663,15600,17,0,63,0,1,0,0,0,0
49808,80,6,7,534,2239,5,6,27,51,1
49150,80,6,7,746,3812,5,7,27,112,1
47544,80,6,7,555,2525,5,6,27,71,1
46876,80,6,7,621,2239,5,6,27,12,1
18621,53,17,5,70,637,1,1,0,151,0
80,36092,6,7,104,104,2,2,17,9227,0
56422,80,6,7,482,696,5,4,27,172,1
46972,80,6,7,529,2239,5,6,27,18,1
35718,80,6,7.178,582,12815,6,12,27,1342,1
33691,54022,17,12,353,0,1,0,0,0,0
47108,80,6,7,524,2239,5,6,27,14,1
49674,80,6,7,216,112,4,2,19,1051,1
49200,80,6,7,495,3812,5,7,27,102,1
49028,80,6,7,646,3812,6,7,27,84,1
46100,80,6,7,477,2286,5,6,27,1704,1
58302,80,6,7,474,2816,5,6,27,1062,1
37288,1900,17,153.12,459,0,3,0,0,716,0
58674,60712,17,12,629,0,2,0,0,0,0
49328,80,6,7,500,3812,5,7,27,130,1
58682,80,6,7,458,2163,5,5,27,192,1
41546,80,6,7,562,12815,6,12,27,1623,1
46934,80,6,7,579,2239,5,6,27,16,1
49988,80,6,7,752,2239,5,6,27,146,1
46962,80,6,7,612,2239,5,6,27,15,1
56548,80,6,7,458,2163,5,5,27,311,1
34472,80,6,7,458,2163,5,5,27,146,1
32466,53,17,5,72,793,1,1,0,12,0
49871,1880,6,0,12880,234747,322,379,24,119087,0
58542,80,6,7,458,2163,5,5,27,242,1
50225,9197,6,7,459,16158,6,14,27,17,0
50847,15600,17,0,63,0,1,0,0,0,0
58902,80,6,7,180,132,4,3,19,116,1
3003,53,17,5,73,255,1,1,0,11,0
48938,80,6,7,812,3812,5,7,27,55,1
56384,80,6,7,458,2163,5,5,27,178,1
50338,7678,6,7,387,1945,5,6,27,14,0
35512,80,6,7.178,571,12815,6,12,27,1465,1
57006,15600,17,0,63,0,1,0,0,0,0
35460,80,6,7.178,550,12815,6,12,27,1628,1
57460,80,6,7,458,2163,5,5,27,232,1
41412,53,17,5,108,108,2,2,0,3,1
34400,1900,17,153.12,459,0,3,0,0,614,0
56721,15600,17,0,63,0,1,0,0,0,0
34021,15600,17,0,63,0,1,0,0,0,0
56988,80,6,7,465,696,5,4,27,175,1
58362,80,6,7,458,2163,5,5,27,201,1
17596,53,17,5,98,114,1,1,0,13,0
58558,80,6,7,458,2163,5,5,27,207,1
49124,80,6,7,844,3812,5,7,27,99,1
